authormeta_avatar,authormeta_name,text,diggcount,sharecount,playcount,commentcount,videometa_duration,musicmeta_musicname,musicmeta_musicauthor,musicmeta_musicoriginal,createtimeiso,webvideourl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7c867e46b6885d93583b2721cf506547~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=cb50a1b9&x-expires=1761944400&x-signature=tFdM%2Fp09BbwSOg6876fuy%2BJgPKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,nature.love639,"Witness the rare moment when something truly mysterious unfolds deep in the Amazon rainforest. What could be causing this unusual activity? Watch closely and share your thoughts below! 🌿🐍 #AmazonMystery #NatureWatch
TikTok Hashtags
#AmazonRainforest #MysteriousActivity #WildlifeMystery",91,2,18400,7,10,Hoist The Colours (A Cappella),The Wellermen & Eric Hollaway & Big Brev & Ebucs & Luke G. Taylor & Bobby Bass & Jesse Elkins & Davide Dalmonte,False,2025-10-18 18:31:20+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/593e1a815beaf783a762cdf581e716ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a9bfde49&x-expires=1761944400&x-signature=xUXiP%2B%2FkUXoEtuJJS7FZo%2FFedsc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ishowliu_,We want that collab 🙏🏼 #ishowspeed #ronaldo #edit #likehimedit #fyp,2800000,37600,17500000,3938,64,original sound,IShowLiu,True,2025-01-24 19:12:15+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bf3c28788d21b84787db601fecebaefa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=64abffc2&x-expires=1761944400&x-signature=s1u%2FG50AS6FPUthjNx7erOHNBns%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,cocophonecase,"#foryou #cute Such a lovely mobile phone case, you will like it",77100,509,2500000,211,8,Love Story,Disco Lines,False,2021-07-02 02:18:58+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6049863f17d17a30f3c33737feda5e64~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e70f6d64&x-expires=1761944400&x-signature=t8VcfITLuzK%2FBspUr%2FC0qjKdRWE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,kivenleano_,ALL BECAUSE I LIKED A BOY !?,724600,23600,6000000,46900,19,original sound,aisha,True,2024-05-21 03:54:36+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/83fbb5a385ec0828b9b84eb54ecf68a5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=43e3b137&x-expires=1761944400&x-signature=4lbDJ4TaVuBBfX40w%2FYTyPc7ryA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nopfp,Like and follow for part 3!!!,66900,110,2300000,168,45,Buttercup,Jack Stauber,False,2020-06-12 21:12:23+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/bcf08b7fa298f721b9e59fed03cf7585~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=36605040&x-expires=1761944400&x-signature=3ZKeh0lWxOHmlOO4vwlpTqJu43Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,kristin_schnacky,like & follow to lock it in 🔒🖤 #fyp #foryou #viral,185000,3329,1000000,3006,15,Livingston cover of Hold Me While You Wait,Livingston,True,2020-11-15 21:38:46+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7311460422411026438~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cbdf9b4d&x-expires=1761944400&x-signature=dp9XArlmgIHQPzHosAcVatieJq4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thatdollmo,just saying!,5000000,102300,22300000,54100,6,Like a G6,Like a G6 Karaoke,False,2021-07-02 00:32:42+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/397eb599883477789a13a511d02c5680~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ab56850b&x-expires=1761944400&x-signature=eBAUTkk%2BmuiR1rdI88SBWgA%2Fjws%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ayzen.songs,"like him - tyler, the creator, lola young

#fyp #musica #lyrics 
#tylerthecreator #lolayoung",2400000,109300,24200000,11000,61,Like Him (feat. Lola Young),"Tyler, The Creator",False,2024-11-01 06:00:00+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1ac6df821638e24da6cb9ae486ababe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9c77a7dd&x-expires=1761944400&x-signature=QGUgQOZt3wrCXWfOweuuBUxOBM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,.cr75723,,5,0,307,1,56,الصوت الأصلي,كريستيانو رونالدو  CR7,True,2025-10-29 19:40:26+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fd65c5550beea444504d6b044ebf3dcf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fb91113b&x-expires=1761944400&x-signature=xmUdfqnxe%2FhmsUkd1UiM36K6Eug%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,austine.magwar,Replying to @vincentcharles985,50,0,339,2,20,original sound,AUSTINE MAGWAR (JAAWASI),True,2025-10-29 19:40:15+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/3fc23593fc6fa4816ce34e9a2e354582~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f30ece8a&x-expires=1761944400&x-signature=CDokWxO0WSW0UHoWLVhyn%2Bmz3QM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ams17838,not looking ma best x like and comment x 😘 #chav #lipsync #viralllllll #blowup?,3924,204,155400,136,8,original sound,ams17838,True,2025-06-08 12:24:58+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/a41cf1be3a92c14649f912de50ec0326~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=acdd1589&x-expires=1761944400&x-signature=Igv8eOZswaUuwLRoUXYYe%2BVNfMo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,zakdiana,"maintenant qu'on peut mettre des photos en commentaire, envoyez votre meilleur shape si je like c’est que je valide 👍 #gymtok #gym #pourtoi #motivation",3625,124,191300,421,6,original sound - 𖤍 kav 𖤍,𖤍,True,2025-05-31 17:50:02+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/eec3602d67425b6c5b41f9a726a470f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=20e9f290&x-expires=1761944400&x-signature=D%2BjGZo2jqQywV24jc7cc1GoPcCM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,maia_life_,"compliments and comments for your friends’ posts 
💘🌀💋
#complimentsforgirls #girlsgirl 
#adviceaccount #viral #tipsforgirls #viral #compliments",2705,91,209000,23,16,pretty isnt pretty,🎀,True,2025-07-23 22:33:19+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db39db59f91413ed2c255c4ed165f4eb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=094944c5&x-expires=1761944400&x-signature=H1bePbWNORGpC4E2c9CTggeRzBk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,dahmalilbbyshealrdyknow,#fyp #tiktok #comments #blowthisup #sybau,141,5,8111,74,15,original sound,baggyclothesfromjapan,True,2025-05-20 22:42:25+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ce5643ebcd371e494e28db8fee091a68~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=3896aa29&x-expires=1761944400&x-signature=tzqEqEkI5UdzyjQ64KuJtb374iY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,apollo0060,"Decided I wanted to dub over some comments

#meme #baking #voiceacting #capcut #fyp",2300000,363000,12700000,0,21,Whistleblower Cannibal Theme,_g00b3r_jam,True,2025-09-22 03:22:02+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/ed701cc54ed1f3c1eeb23917ce18b5d3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f804eabd&x-expires=1761944400&x-signature=f5L1uev0rOKBYQN7fwL667ePOrE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,itskxko,GRWM while I respond to my hate comments#fyp #foryou #foryoupage #itskxko #grwm #itskxkogrwm #makeup #hate #hatecomments #hatersgonnahate #comments,8221,66,97200,476,55,original sound,Itskxko💕,True,2025-07-13 12:03:25+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/57b0d9877df0ec83005548e336653e34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ba86c0ad&x-expires=1761944400&x-signature=%2BsLoBo0ikq3iSait76s51Ekz2wI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,leroii19,#foryoupage #fypシ゚viral #meme #comment #funny #fypage #stickers #xyzbca,26900,1054,2900000,5137,7,Hoochie Coochie,Sexyy Red,False,2025-03-26 21:34:44+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/f0a6deec94f4e59e3433bc43aec31199~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=587e0ca0&x-expires=1761944400&x-signature=GqKiu3nwTCHpA1CzK8Lc09vh84o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,coolpeople493,#fyp #memepicture #photocomment #photo #funny,112400,2250,1900000,15000,6,Original click,Dian3,True,2025-08-31 15:21:45+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1cee5719a9e1319f8215d6e0e5ebcccf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=008ded5a&x-expires=1761944400&x-signature=jKBtOj25XOW2A90ReTOTiBrvTFM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,_tortellini_addict_,I’m sick so this isn’t very good. My voice is shot now 😭✌️ (video is @🦓🪾) #rushedbacking #readingcomments #voiceover #funny #fyp,2590,146,17800,217,40,original sound,✺ Solar_Lunar ☽,True,2025-09-23 17:45:20+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7197710146074574874~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d636b3aa&x-expires=1761944400&x-signature=MYDaYzR8XzrhPS326RNE4yYwY7E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,donttouch301,,185,9,287300,80,9,GULP GULP,MEMESVICES,False,2023-02-08 09:16:47+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/adfdddcabc3718b9ebb992ad3589d3bb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c2c40fb&x-expires=1761944400&x-signature=LGwC4h6OgY9sm%2BO07RN5e6QNsmw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,tk.muli0,,11600,134,118900,1697,7,best bootin of da yerrrr,𝓀𝓎𝓁𝒶𝓈𝓀𝓎𝑒°❀.ೃ࿔*,True,2025-04-15 19:53:51+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8b53a30a6633b0acb71bb93af22ca3aa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1001f749&x-expires=1761944400&x-signature=%2FtOE6s8HPEGicCTnfA2g2nT6q9g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,physissss,#laguna #lagunabeach #fyp #sunset #views,7094,2344,59600,11,14,On Possession,Sea Oleena,False,2025-08-22 07:14:52+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5279be00507009e2c3e561bbc802340b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=189d09ca&x-expires=1761944400&x-signature=41UtVcTUwjWEe11tYlfSFSC7K90%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,travellers.universe,Sunsets like these are some of the best Views ever 🤍🛥️ #travel #traveler #Travellers #sunset #view #view #boat #ocean #oceanview,106700,14400,1600000,907,7,origineel geluid - Travellers Universe,Travellers Universe,True,2024-02-29 05:00:00+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/abdc24d62a2b5262c10cc741829cf025~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=577c2584&x-expires=1761944400&x-signature=jK%2BgY%2FTC7jvRoCXMcBBXZRC6kYo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,c4shop1um,first time ina long time #fyp #drake #cityviews #city,2270,108,18300,2,15,original sound,see,True,2025-09-28 04:54:27+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/55587c3cfeabde35978f41555248067e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=534f0c72&x-expires=1761944400&x-signature=%2Frnb1hY2D8z8LYPaygHAehkWY2M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,views.med,"Drake n views 
#drake #cityviews #nightviews #viral #skyscraper",252,15,2671,0,11,original sound,￶,True,2025-09-20 05:53:57+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a575dea2011705bf77123144dc48518e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7b2b64c8&x-expires=1761944400&x-signature=kd32KaXAJRKWQp7rgTW98nvG7VI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,rooffr0g,Gotta go back #laviews #la,5113,641,32100,14,15,maybe the world is yours,noir,True,2025-09-26 02:54:52+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b8090c691d6d6a56b7d3b2565c17286~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0b423993&x-expires=1761944400&x-signature=eTvgJCFPvoUJfS9Bv03FEUyUHKY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,mayahopehaider,#fyp,644400,46900,4300000,527,12,Stars Align (with Drake),Majid Jordan & Drake,False,2025-10-08 03:42:16+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e4b22823b4ad31b03b95a7ef91e85d1f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b96bd6a5&x-expires=1761944400&x-signature=A9lalSbars16lmK3QVoAaQ%2FNaXg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,user2738389283,NYC #fyp #aesthetic #fypage #fypシ゚viral #viral #foryou #trending #fyppppppppppppppppppppppp #2025 #nyc #newyorkcity #views #boatlife #night #city #cityscape,97300,10100,1200000,393,11,Elle Ta Tue Instrumental (Morena),Alex Lustig,False,2025-01-07 06:10:52+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/897cefd05f4ebfc00aedd4696561da68~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=05b589aa&x-expires=1761944400&x-signature=qwJdlwYoA5NBlJlZQ4UsVtlthnk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,8dmactunes,Drake - Views (8D AUDIO) wear headphones🎧 #fyp #8dmactunes #drake #views #drakeviews #drakeviewsalbum,2313,158,96500,18,59,original sound,8D MAC TUNES,True,2024-11-18 17:45:19+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/428d2ca6047037eb065c96bfb3e606ec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f59e9a94&x-expires=1761944400&x-signature=%2Br4V1HGCbamgAHGD9Zcj8DyrVFo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,secretspamof.nev,#views #foryoupage #secretaccount,126,0,955,7,6,som original,𖤐⭒,True,2025-10-22 17:48:41+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c700-no/22ae334d41922ff894f45efc8490d03b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=307b860a&x-expires=1761944400&x-signature=P4Hj2Y9ahMSWh7TFcMdc6dDDCKQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,valeurwatches,"Valeur Prestige Grey Automatic

#watch #watchcollection #automaticwatch #timepiece #watchgame #watchtok #watches #oldmomey #style #luxury #lifestyle #timepiece",207,18,12500,1,10,original sound,mia,True,2024-12-31 10:22:03+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/56696d9e603ba8f8732fcce10cb5a793~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=090d7c5b&x-expires=1761944400&x-signature=zLu8TuIynR3PoWJ46ufjFudEluQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,chrono24,"The Seiko 5 Sports SRPK89K stands out with its clean, sporty look that works with any outfit. Powered by the reliable 4R36 automatic movement, it features a 37.4 mm stainless steel case, 100 m water resistance, and a day-date display.

Robust yet stylish enough for any occasion, it’s the perfect companion for everyday life—whether at work, on the weekend, or on the go. ⌚️💼

🎥: @timescope

#chrono24 #seiko #seikowatches #seiko5 #seiko5sports #watchoftheday #wotd #watchcollection #watchcollector #gada #watchenthusiast #blackdial #everydaywatch #newwatch #newwatchalert #nwa #horology #watchphotography",24600,1295,603500,88,16,original sound - Chrono24,Chrono24,True,2025-08-19 08:00:00+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aede5d9a62a829c501beb20b46355afd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ae3b709c&x-expires=1761944400&x-signature=M0wmzDsyGHtmE8NSoFLSzPX2bz0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,yyds6085,# Watching TV # Watching TV with the lights off in the room late at night is often difficult to avoid recalling childhood. ☺️☺️☺️,3166,6331,780600,64,46,原聲 - 1355,タイムトラベル,True,2023-09-23 13:29:42+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e7af9902dd665d2fcbb5a900b80af605~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5a7604ff&x-expires=1761944400&x-signature=hL7zjkTm6x7igXX0JNzTr6U4A3o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,snamwasr,"⏱️💎

#fashioninspo #cartier #cartiercrash #cartierwatch #watch #luxury #luxurylife #fyp #oldmoneyaesthetic #inspo #fashion",3606,461,87800,16,9,original sound,EX7STENCE™,True,2024-11-06 13:42:05+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ae84dde05899a1f16a460b78e0ecb7d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=da223bf9&x-expires=1761944400&x-signature=fALv%2BaP%2BRTjK9YodDGCO1SZlJLw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,annaschae.fitness,"Literally shocked by how well this watch has held up this past year! I wear it all the time and it still has not tarnished! Seriously the perfect affordable gold watch!🫶🏼

#goldwatch #fashionwatch #goldjewelry #womenswatch #tiktokshoprestock #wardrobeessential",8538,484,1200000,55,22,original sound,Anna Scott,True,2025-06-06 16:31:31+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/ac800c14cdff0186214cc7eb2cbaf912~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=bcfb3d27&x-expires=1761944400&x-signature=Rrp5ZmilYtl5GI2QzBpADM6NzyI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,juliardvs,zu gemütlich 🫂 #fy #boyfr #couple,5623,3127,198200,42,8,оригинальный звук,.,True,2025-01-24 11:25:08+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/08f249c54b1ba6c0c051ef33900700bd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=423ca3c8&x-expires=1761944400&x-signature=N7qP3pkIpmlX1TOoi5oWG4uENFA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,kzm_ice,"Cartier Santos 💎

#cartier #santos #watches #fashion #fyp #icedoutwatch #diamondwatch #ice",106400,8447,950700,360,20,original sound,D3X,True,2025-06-18 21:47:18+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28a05d91e9f24153de42d0190a5a5bfa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a0c1a69c&x-expires=1761944400&x-signature=aTlZ%2BlpXKJGOUx2WzzMfduQ5IvA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,diortips.x,best times to post on tiktok || vc: @MiaMonét 🎀 || #tipsssformygirls #fyp #viral #blowthisup #xyzbca #tips #tiktok,44200,2861,1500000,691,5,original sound,˚₊𓍢𝐵.,True,2024-06-02 01:52:11+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f3e1cd5e9f887d9c9b1c330c3cc20f2c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1dc497a4&x-expires=1761944400&x-signature=5yuj4wC9fT8cXtZ%2FQBXDpNi85T4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,omxr_editx,My tiktok wrapped,47200,991,1800000,8846,62,Faz de Chicote,Lyu & ITALO SENA & DJ PBeats & DJ VYZ,False,2024-12-07 14:07:37+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/4a940c79e1753d8e0458826dd3dc0d70~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=56366416&x-expires=1761944400&x-signature=6k881U8u%2BbyWrjW7s9%2B39GzTzcM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,gxsia_,i love her ✨ #viviennewestwood #viviennewestwoodwatch #viviennewestwoodjewellery #unboxing,323300,7779,2600000,2127,13,kiss me,mette,True,2022-11-03 13:14:05+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/58c343a376030081626d08ed59bc4d01~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=af81a529&x-expires=1761944400&x-signature=hz8AgS7Zjm58rSroIuTEY3jFZM0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,finlainchbury_,#fyp #movies #foryou #dirty #relatable #relationship #xyzbca #funny #jokes,97700,1890,733700,2165,9,looking out for you by joy again,thvlover ☆,True,2021-10-18 22:41:33+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/59791647c4eb060ffaa40639914cb622~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=3f28b0b0&x-expires=1761944400&x-signature=hiMxzuvTopJ19N82TKfKt7WDi1A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,danmarayan_zakijewelry1,#likes,83,0,892,5,12,original sound,Baitoci 𝖫𝗒𝗋𝗂𝖼𝗌,True,2025-10-25 13:59:36+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4777d4355fa3f412b20d1bddfa0260b4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6d848372&x-expires=1761944400&x-signature=Ymlk7uFuOYMHetxNU1y0%2FfsZCZQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,umam018,likee Trend 👍#foryou #trending #viral #foryoupage #likes,138,1,1729,5,7,Shiny,Easykid & Dysbit,False,2025-10-19 16:05:37+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c5e9fdb436e6fe442ab89b89b5b1e0d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9c0ffcec&x-expires=1761944400&x-signature=Mmb%2FmIaRGMsj3mHGbSzYJ93UliM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,curlyy_5,#fie #likes,57,0,414,4,15,الصوت الأصلي,FIE,True,2025-10-17 18:45:00+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/02f212924f3a6eac44c427614f544f6c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a7d5d930&x-expires=1761944400&x-signature=CYg%2FHF2mA8%2BJdDr6r4JxzyZYwXg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,jessica.auger21,#likes#fyp,62,0,566,6,15,Originalton,Marvellous Lyrics,True,2025-10-24 03:10:49+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7259e1f9b494d8cfae4e2a950f51aa0d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=96b14e9b&x-expires=1761944400&x-signature=Y0Xl7o0Q9tjkhq7iJxUNd95Ezxs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,eliya6661,#fyp #like,148,3,3565,53,15,original sound,Shiraz_baranes,True,2025-07-29 22:51:42+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/83450e5e6c30538e3f25b27314a4f133~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=49c18ce7&x-expires=1761944400&x-signature=yTrM25Px12gHNl3eHD8dG9b1rIo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,yanepl2,"Nuestro primer intento haciendo el tren del LIKE 👍🏻
#trend #👍🏻 #like #viral #fypシ゚",126,19,13800,0,7,Shiny,Easykid & Dysbit,False,2025-10-04 03:04:16+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/733975daffddcbd2bd23fb683fea0e60~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=eae01a1a&x-expires=1761944400&x-signature=9v3ouJdUWLXlhKEceygS5THCoE0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,camellino...camellina,"#poder
#likes
#and
#favoritos
#poderabsolutoo",107500,1567,2100000,1800,11,оригинальный звук,sany,True,2025-05-04 21:04:40+00:00,
